"","index.lci","X25.","index","X75.","index.uci","node","year","colony","species","colonyname","nknots"
"etapred[1,26]3",45.3296420248238,51.2959118919143,54.1814038141898,57.3057210394342,64.4050452554353,"etapred[1,26]",2009,1,"TUPU","Triangle Island",6
"etapred[1,27]3",45.9645616981772,51.6164376626426,54.439929606689,57.4663159276135,64.532605047425,"etapred[1,27]",2010,1,"TUPU","Triangle Island",6
"etapred[1,28]3",46.3931310153446,51.8498521828363,54.6403369089066,57.7028035707156,64.7023543099838,"etapred[1,28]",2011,1,"TUPU","Triangle Island",6
"etapred[1,29]3",46.5115744221929,51.977344388391,54.8473053363098,57.9439496303,65.2098913990675,"etapred[1,29]",2012,1,"TUPU","Triangle Island",6
"etapred[1,30]3",46.5016131036967,52.0156775286971,54.9692119375721,58.2078397527234,65.9438361723734,"etapred[1,30]",2013,1,"TUPU","Triangle Island",6
"etapred[1,31]3",46.3419171762306,51.9884772764211,55.0370447074804,58.3826485531164,66.4809160000176,"etapred[1,31]",2014,1,"TUPU","Triangle Island",6
"etapred[1,32]3",46.2340646805288,51.9783564828718,55.0491844582786,58.5401709779485,66.8004201393715,"etapred[1,32]",2015,1,"TUPU","Triangle Island",6
"etapred[1,33]3",46.0115138098618,51.8768337907307,55.1038581969421,58.6952096690226,67.1734816165636,"etapred[1,33]",2016,1,"TUPU","Triangle Island",6
"etapred[1,34]3",45.6302512133226,51.7136665522714,55.0817154018643,58.8465857413967,67.7078286197346,"etapred[1,34]",2017,1,"TUPU","Triangle Island",6
"etapred[1,35]3",44.9314136841403,51.4228526266635,55.0340248330677,59.0652967234776,68.6288008327184,"etapred[1,35]",2018,1,"TUPU","Triangle Island",6
"etapred[1,36]3",44.0847320199597,51.0386232368411,54.9554783826344,59.3168896734932,70.0287469413162,"etapred[1,36]",2019,1,"TUPU","Triangle Island",6
